name,url,price,id,Specs
"Yamaha DXR12MKII 12"" 1,100W Powered Speaker",https://guitarcenter.com/Yamaha/DXR12mkII-12-1100W-Powered-Speaker.gc,799.99,51500000000293150,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t12″', '\tMF driver:\tNot applicable', '\tHF driver:\t1.75″']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t1,100W', '\tMixer/preamp:\tYes']], ['Audio', ['\t\t\tFrequency response:\t52Hz–20kHz', '\tCoverage pattern:\t90° x 60°', '\tMax SPL:\t134dB']], ['Inputs\t\t', ['\tXLR:\t1', '\tTRS:\t2', '\tRCA:\t2 (stereo)', '\tSPEAKON:\tNo']], ['Outputs\t\t', ['\tXLR:\t2']], ['Enclosure\t\t', ['\tCabinet material:\tMolded', '\tWidth:\t14 2/8″', '\tHeight: 23 5/8″', '\tDepth:\t13 6/8″', '\tWeight:\t41 lb.']]]"
"Yamaha BR12 12"" 2-Way Speaker Cabinet",https://guitarcenter.com/Yamaha/BR12-12-2-Way-Speaker-Cabinet.gc,249.99,51274741956091119182,"[['Raw Specs', ['65Hz to 20kHz frequency response', '125/250/500 power handling', '8 ohms nominal impedance', '90 degree H x 40 degree V nominal dispersion', '97dB sensitivity', '2 - 1/4"" phone input jacks', '15-3/4"" W x 22-1/2""H x 13-1/4""D', '35.2 lb.']]]"
"Yamaha DZR15 2,000W 15"" 2-way Powered Speaker",https://guitarcenter.com/Yamaha/DZR15-2000W-15-2-way-Powered-Speaker.gc,"1,249.99",51500000000251284,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t15""', '\tMF driver:\tNot applicable', '\tHF driver:\t1 in. ']], ['Power', ['\t\t\tAmplifier class:\tD', '\tWattage:\t2,000W peak', '\tMixer/preamp:\tYes']], ['Audio', ['\t\t\tFrequency response:\t34Hz - 20kHz', '\tCoverage pattern:\t90° x 50°', '\tMax SPL:\t139 dB']], ['Inputs', ['\t\t\tXLR:\t2', '\tTRS:\t2', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Outputs', ['\t\t\tXLR:\t2', '\tTRS:\tNot applicable', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Enclosure\t\t', ['\tCabinet material:\tPlywood', '\tWidth:\t17.7""', '\tHeight:\t30""', '\tDepth:\t18.1""', '\tWeight:\t55.6 lb.']]]"
Mackie SRM-550 1600W 12 HD Powered Loudspeaker,https://guitarcenter.com/Mackie/SRM-550-1600W-12-HD-Powered-Loudspeaker.gc,649.99,51374271820087767246,"[['Acoustic Performance:', ['Frequency Response (-3 dB): 55 Hz-17 kHz', 'Frequency Response (-10 dB): 49 Hz-20 kHz', 'Max peak SPL: 132dB', 'Crossover Point: 3kHz', 'Dispersion [H x V]: 90 ? x 50 ?']], ['High-Frequency Section', ['Voice Coil Diameter: 1""', 'Horn Entry Diameter: 1.4""', 'Diaphragm Material: Titanium', 'Magnet Material: Ferrite']], ['Low-Frequency Section', ['Woofer Diameter: 12""', 'Voice Coil Diameter: 2.6""', 'Diaphragm Material: Paper', 'Magnet Material: Ferrite']], ['Power Amplifiers', ['System Power Amplification', 'Rated Power: 800W RMS, 1600W peak']], ['Low Frequency Power Amplifier', ['Rated Power: 400W RMS, 800W peak', 'Rated THD: < 1%', 'Cooling: Convection', 'Design: Class D']], ['High Frequency Power Amplifier', [' Rated Power: 400W RMS, 800W peak', 'Rated THD: < 1%', 'Cooling: Convection', 'Design: Class D']]]"
"RCF HD 12-A MK4 12"" Active Two-Way Speaker",https://guitarcenter.com/RCF/HD-12-A-MK4-12-Active-Two-Way-Speaker.gc,599.00,51500000000243665,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-Way', '\tLF driver:\t12""', '\tMF driver:\tNot applicable', '\tHF driver:\t1""']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t1,400W RMS', '\tMixer/preamp:\tNot specified']], ['Audio', ['\t\t\tFrequency response:\t45Hz - 20kHz', '\tCoverage pattern:\t90 x 60°', '\tMax SPL:\t130 dB']], ['Inputs', ['\t\t\tXLR:\t1', '\tTRS:\t1', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Outputs', ['\t\t\tXLR:\t1', '\tTRS:\tNot applicable', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Enclosure\t\t', ['\tCabinet material:\tMolded', '\tWidth:\t14.96""', '\tHeight:\t25.47""', '\tDepth:\t14.96""', '\tWeight:\t40.34 lb.']]]"
"Electro-Voice ZLX-12BT 12"" Powered Speaker with Bluetooth",https://guitarcenter.com/Electro-Voice/ZLX-12BT-12-Powered-Speaker-with-Bluetooth.gc,399.00,51500000000243625,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-Way', '\tLF driver:\t12""', '\tMF driver:\tNot applicable', '\tHF driver:\t1.5""']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t1,000W peak']], ['Audio\t\t', ['\tFrequency response:\t65Hz–18kHz', '\tCoverage pattern:\t90 x 60°', '\tMax SPL:\t126 dB']], ['Inputs\t\t', ['\tXLR:\t2 (XLR/TRS combo)', '\tTRS:\t1 (3.5 mm)', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Outputs', ['\t\t\tXLR:\t1', '\tTRS:\tNot applicable', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Enclosure\t\t', ['\tCabinet material:\tMolded', '\tWidth:\t14""', '\tHeight:\t24""', '\tDepth:\t14""', '\tWeight:\t34.3 lb.']]]"
"JBL PRX415M 15"" 2-Way Stage Monitor and Loudspeaker System",https://guitarcenter.com/JBL/PRX415M-15-2-Way-Stage-Monitor-and-Loudspeaker-System.gc,549.00,51326244666305690378,"[['Raw Specs', ['Frequency Range: (-10 dB) : 55 Hz - 19 kHz', 'Frequency Response: (+3 dB) : 66 Hz - 16 kHz', 'Coverage Pattern: 90 x 50 nominal', 'System Sensitivity: 98 dB SPL (1w@1m)', 'Power Rating, Pink Noise: 300 W / 600 W / 1200 W', '(Continuous/Program/Peak)', 'Rated Maximum SPL: 122 dB SPL cont. (128 dB SPL peak)', 'Nominal Impedance: 8 ohms', 'Dimensions (H x W x D): 650 mm x 429 mm x 457 mm', '(25.6"" x 16.9"" x 18"")', 'Net Weight: 21 kg (46lb.)']]]"
Yamaha DZR10-D 2000W Powered Speaker with Dante,https://guitarcenter.com/Yamaha/DZR10-D-2000W-Powered-Speaker-with-Dante.gc,"1,199.99",51500000000251323,"[['Speaker configuration\t\t', ['\tActive/passive:\tActive', '\tType:\tFull range', '\tLF driver:\t10""', '\tMF driver:\tNot applicable', '\tHF driver:\t1"" (2"" VC)']], ['Power', ['\t\t\tAmplifier class:\tD', '\tWattage:\t2000W', '\tMixer/preamp:\tNo ']], ['Audio', ['\t\t\tFrequency response:\t44 Hz - 20 kHz', '\tCoverage pattern:\t90° x 60° (rotateable)', '\tMax SPL: 137 dB']], ['Inputs\t\t', ['\tXLR/Combo:\t2']], ['Output/thru\t\t', ['\tXLR:\t2']], ['Enclosure\t\t', ['\tCabinet material:\tPlywood, Polyurea paint', '\tWidth:\t12.4""', '\tHeight:\t21.1""', '\tDepth:\t28.3""', '\tWeight:\t39.5 lbs.']]]"
Behringer EUROLIVE B208D Active PA Speaker System,https://guitarcenter.com/Behringer/EUROLIVE-B208D-Active-PA-Speaker-System.gc,208.00,51274741963154121554,"[['Low-frequency range:', ['RMS@1% THD: 145W @ 8 Ohms', 'Peak power: 180W @ 8 Ohms']], ['High-frequency range:', ['RMS @ 1% THD: 38W @ 8 Ohms', 'Peak power: 42W @ 8 Ohms ']], ['Audio inputs', []], ['XLR(Servo-balanced)', ['Sensitivity: -40dBu to +4dBu', 'Input impedance: 20kOhms']], ['1/4"" TRS jack (servo-balanced)', ['Sensitivity: -40dBu to +4dBu', 'Input impedance: 20kOhms']], ['Level control', ['Input Trim ”ˆž to + 30dB', 'Max. input level"": +22dBu']], ['Link', ['Connector: XLR connector']], ['Loudspeaker system data', ['Frequency response: 65Hz to 20kHz', 'Crossover frequency: 2.4kHz', 'Sound pressure level: max. 113dB SPL @ 1m', 'Limiter: Optical', 'Dynamic equalizer: Processor-controlled']], ['Equalizer', ['High: 12kHz/”15dB', 'Low: 80Hz/”15dB']], ['Power supply:', []], ['Voltage (Fuses):', ['USA/Canada: 120V, 60Hz (T 4.0 A H 250V)', 'UK/Australia: 240V, 50Hz (T 2.0 A H 250V)', 'Europe: 230V, 50Hz (T 2.0 A H 250V)', 'Japan: 100V, 50-60Hz (T 4.0 A H 250V)', 'Power consumption max.: 300W', 'Mains connection: Standard IEC connector', 'Dimensions (HxWxD) 14.65"" x 9.8"" x 8"", 372mm x 249mm x 205mm', 'Weight: 14.68lb./6.66kg.']]]"
"Yamaha DXR15MKII 15″ 1,100W Powered Speaker",https://guitarcenter.com/Yamaha/DXR15mkII-15-1100W-Powered-Speaker.gc,899.99,51500000000293159,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t15″', '\tMF driver:\tNot applicable', '\tHF driver:\t1.75″']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t1,100W', '\tMixer/preamp:\tYes']], ['Audio', ['\t\t\tFrequency response: 49Hz–20kHz', '\tCoverage pattern:\t90° x 60°', '\tMax SPL:\t134dB']], ['Inputs\t\t', ['\tXLR:\t1', '\tTRS:\t2', '\tRCA:\t2 (stereo)', '\tSPEAKON:\tNo']], ['Outputs\t\t', ['\tXLR:\t2']], ['Enclosure\t\t', ['\tCabinet material:\tMolded', '\tWidth:\t17 4/8″', '\tHeight: 27 4/8″', '\tDepth:\t15″', '\tWeight:\t48.1 lb.']]]"
"Yorkville PS15P 15"" Parasource Powered Loudspeaker",https://guitarcenter.com/Yorkville/PS15P-15-Parasource-Powered-Loudspeaker.gc,"1,349.00",51500000000217096,"[['Speaker Configuration', ['\t\t\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t15""', '\tMF driver:\tNot applicable', '\tHF driver:\t1""']], ['Power', ['\t\t\tAmplifier class:\tNot specified', '\tWattage:\t1,400W RMS', '\tMixer/preamp:\tYes']], ['Audio', ['\t\t\tFrequency response:\t45Hz–26kHz', '\tCoverage pattern:\t85 x 50°', '\tMax SPL:\t127 dB']], ['Inputs\t\t', ['\tXLR:\t2', '\tTRS:\t2', '\tTS:\tNot applicable', '\tRCA:\t1 stereo', '\tSPEAKON:\tNot applicable']], ['Outputs', ['\t\t\tXLR:\tNot specified', '\tTRS:\tNot specified', '\tTS:\tNot specified', '\tRCA:\tNot specified', '\tSPEAKON:\tNot specified']], ['Enclosure', ['\t\t\tCabinet material:\tMolded', '\tWidth:\t20.5""', '\tHeight:\t30.75""', '\tDepth:\t14.2""', '\tWeight:\t65 lb.']]]"
"Yamaha DXR10MKII 10″ 1,100W Powered Speaker",https://guitarcenter.com/Yamaha/DXR10mkII-10-1100W-Powered-Speaker.gc,699.99,51500000000293132,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t10″', '\tMF driver:\tNot applicable', '\tHF driver:\t1.75″']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t1,100W', '\tMixer/preamp:\tYes']], ['Audio', ['\t\t\tFrequency response:\t56Hz–20kHz', '\tCoverage pattern:\t90° x 60°', '\tMax SPL:\t132dB']], ['Inputs\t\t', ['\tXLR:\t1', '\tTRS:\t2', '\tRCA:\t2 (stereo)', '\tSPEAKON:\tNo']], ['Outputs\t\t', ['\tXLR:\t2']], ['Enclosure\t\t', ['\tCabinet material:\tMolded', '\tWidth:\t12″', '\tHeight:\t19 6/8″', '\tDepth:\t12 2/8″', '\tWeight:\t30.6 lb.']]]"
"PreSonus CDL18s Dante-Enabled 18"" Active Subwoofer",https://guitarcenter.com/PreSonus/CDL18s-Dante-Enabled-18-Active-Subwoofer.gc,"1,999.95",51500000000246561,"[['Speaker configuration', ['\t\t\tActive/passive:\tActive', '\tType:\tSubwoofer', '\tLF driver:\t18"", 4"" VC']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t500RMS/2000P']], ['Audio\t\t', ['\tFrequency response:\t36 Hz - 144 Hz', '\tCoverage pattern:\tNot applicable', '\tMax SPL:\t119 dB']], ['Inputs\t\t', ['\tXLR:\t1']], ['Output/thru\t\t', ['\tXLR:\t1']], ['Enclosure\t\t', ['\tCabinet material:\t15 mm Eucalyptus Ply', '\tWidth:\t24""', '\tHeight:\t23.2""', '\tDepth:\t20.8""', '\tWeight:\t105 lbs.']]]"
Roland BA-330 Stereo Portable PA System,https://guitarcenter.com/Roland/BA-330-Stereo-Portable-PA-System.gc,619.99,51274741939873113656,"[['Raw Specs', ['Speakers: Four 6-1/2"", two tweeter', 'Nominal Input Level (1 kHz): ch 1, ch 2 mic: -50 dBu, ch 1,ch 2 inst: -20 dBu, ch 3/ch 4, ch 5/ch 6: -20 dBu, aux in: -10 dBu, stereo link in: -10 dBu', 'Nominal output level (1 kHz): line out: -10 dBu, stereo link out: -10 dBu', 'Channel controls: ch1,ch2: mic/instrument switch, effect switch, tone knob, volume knob, ch 3/ch 4, ch 5/ch 6: effect switch, tone knob, volume knob', 'Master controls: equalizer (low knob, high knob), volume knob, anti feedback switch, effect knob, battery check/mute switch, output power switch', 'Aux in control: level knob', 'Indicators: battery, battery check/mute, power', 'Connectors: ch 1, ch 2: input jacks (XLR type, 1/4"" trs phone type) ch 3/ch 4, ch 5/ch 6: input jack l/mono (1/4"" phone type), input jack R (1/4"" phone type) aux in: input jacks (stereo miniature phone type, rca phono type) output: line out jack L/mono (1/4"" phone type), line out jack R (1/4"" phone type) stereo link: stereo link out jacks L/mono, R (1/4"" phone type), stereo link in jack (1/4"" phone type) foot switch: foot switch jack (1/4"" phone type) DC in: DC in jack', 'Power Supply: DC 12 V, Dry battery LR6 (AA) type (alkaline) x 8, Rechargeable battery HR6 (AA) type (nickel metal hydride) x 8, or AC Adaptor', 'Current Draw: 410 mA', 'Expected battery life under continuous use: Alkaline: approx. 8 hours (MAX), approx. 12 hours (ECO)', 'Nickel-metal hydride: approx. 10 hours (MAX), approx. 15 hours (ECO)', ""Accessories: AC cord, AC adaptor, owner's manual"", 'Dimensions: 20-1/16""H x 16-3/8""W x 14-1/16""D', 'Weight: 30 lbs. 7 oz.']]]"
"Yorkville EF15P 15"" Powered Speaker",https://guitarcenter.com/Yorkville/EF15P-15-Powered-Speaker.gc,"1,429.00",51500000000217091,"[['Speaker Configuration', ['\t\t\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t15""', '\tMF driver:\tNot applicable', '\tHF driver:\t3""']], ['Power', ['\t\t\tAmplifier class:\tClass-D', '\tWattage:\t1,200W RMS', '\tMixer/preamp:\tNot specified']], ['Audio', ['\t\t\tFrequency response:\t43Hz–16kHz', '\tCoverage pattern:\t60 x 40°', '\tMax SPL:\t133 dB']], ['Inputs', ['\t\t\tXLR:\t3', '\tTRS:\t3', '\tTS:\tNot applicable', '\tRCA:\t1 stereo', '\tSPEAKON:\tNot applicable']], ['Outputs', ['\t\t\tXLR:\t1', '\tTRS:\tNot specified', '\tTS:\tNot specified', '\tRCA:\tNot specified', '\tSPEAKON:\tNot specified']], ['Enclosure', ['\t\t\tCabinet material:\tBaltic Birch', '\tWidth:\t18.5""', '\tHeight:\t30""', '\tDepth:\t14""', '\tWeight:\t64 lb.']]]"
"Harbinger VARI V4112 12"" 2,500W Powered Speaker with Tunable DSP and iOS Ap...",https://guitarcenter.com/Harbinger/VARI-V4112-12-inch-2500W-Powered-Speaker-with-Tunable-DSP-and-iOS-App.gc,349.99,51500000000271914,"[['Raw Specs', ['10 Customizable Voicings: Standard, Live Band, Vocal Boost, Floor Monitor/Wall', '\n5 Customizable Presets: Save your favorite setups for easy recall', '\n4 Positions: Can be used on Speaker Stand, as Floor Monitor, Free-Standing, or Suspended', '\nFreq Response: 35Hz-22KHz', '\nHigh Peak Power: 2500 Watts', '\nMax Output SPL: 129dB', '\nCustom Speakers: 12"" XR Low Frequency Driver + XR High Fidelity Compression Tweeter']]]"
Yamaha DZR15-D 2000W Powered Speaker with Dante,https://guitarcenter.com/Yamaha/DZR15-D-2000W-Powered-Speaker-with-Dante.gc,"1,399.99",51500000000251332,"[['Speaker configuration\t\t', ['\tActive/passive:\tActive', '\tType:\tFull range', '\tLF driver:\t15""', '\tMF driver:\tNot applicable', '\tHF driver:\t1"" (2"" VC)']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t2000W', '\tMixer/preamp:\tNo ']], ['Audio\t\t', ['\tFrequency response:\t34 Hz - 20 kHz', '\tCoverage pattern:\t90° x 50° (rotateable)', '\tMax SPL:\t139 dB']], ['Inputs\t\t', ['\tXLR/Combo:\t2']], ['Output/thru\t\t', ['\tXLR:\t2']], ['Enclosure\t\t', ['\tCabinet material:\tPlywood, Polyurea paint', '\tWidth:\t17.7""', '\tHeight:\t30""', '\tDepth:\t18.1""', '\tWeight:\t55.6 lbs.']]]"
"JBL VRX932LA 12"" 2-Way Line Array Speaker Cabinet",https://guitarcenter.com/JBL/VRX932LA-12-2-Way-Line-Array-Speaker-Cabinet.gc,"2,199.00",51274741952623117934,"[['Raw Specs', ['Frequency Range: 57 Hz -20 kHz (-10 dB)', 'Frequency Response: 75 Hz - 20 kHz (+/-3db)', 'Coverage Pattern: 100 degree x 15 degree nominal', 'Crossover Modes: 4 Ohms Bi-amp/passive, externally switchable', 'Crossover Frequency: 132 dB SPL peak 1.2 Hz', 'Power Rating (Continuous/Program/Peak): Passive - 800 W/1600 W/3200 W; Bi-amp Low Frequency: 800 W/1600 W/3200 W; Bi-amp High Frequency 75W/150 W/300 W', 'System Maximum SPL: Passive - 130 dB SPL peak; Low Frequency - 130 dB (bi-amp mode)', 'System Sensitivity (1w @ 1m): Passive - 95 dB SPL; Low Frequency - 95 dB (bi-amp mode); High Frequency - 114 dB (bi-amp mode)', 'Low Frequency Driver: 1 x JBL 2262H 305 mm (12 in) neodymium magnet Differential Drive with dual voice-coils and magnetic gaps', 'High Frequency Driver: 3 x JBL 2407J, 25.4 mm (1.0 in) voice-coil, neodymium magnet compression driver', 'Nominal Impedance: Passive - 8 ohm; Bi-amp Low Frequency - 8 ohm; Bi-amp High Frequency: 8 ohm', 'Active Tunings: Tunings available at www.jblpro.com', 'Enclosure: .59"" (18 mm), 11 ply birch plywood', 'Suspension / Mounting: Optional VRX932LA-AF line array frame kit', 'Finish: Black DuraFlex finish', 'Grille: Powder coated, black, 16 gauge perforated steel with acoustically  transparent foam', 'Input Connectors: Neutrik Speakon NL-4 (x2)', 'Dimensions (H x W x D: 13.5 x 23.5 x 14.8 in. (343 x 597 x 376 mm)', 'Net Weight: 48 lb (21.8 kg)']]]"
Behringer Eurolive B212D Active PA Speaker System,https://guitarcenter.com/Behringer/Eurolive-B212D-Active-PA-Speaker-System.gc,298.00,51274741963138121548,"[['Low-frequency range:', ['RMS power 280 W @ 8 Ohms', 'Peak power 450 W @ 8 Ohms']], ['High-frequency range:', ['RMS power 65 W @ 8Ohms', 'Peak power 100 W @ 8Ohmns']], ['Speaker power capacity', []], ['Woofer', ['Size: 12""', 'RMS @ 1% THD: 250W @ 8 Ohms', 'Peak power handling: 1000W @ 8 Ohms']], ['Tweeter', ['RMS @ 1% THD: 30W @ 8Ohms', 'Peak power handling: 120W @ 8Ohms']], ['Audio inputs', []], ['XLR(Servo-balanced)', ['Sensitivity: -40dBu to +4dBu', 'Input impedance: 20kOhms']], ['1/4"" TRS jack (servo-balanced)', ['Sensitivity: -40dBu to +4dBu', 'Input impedance: 20kOhms']], ['Level control', ['Input Trim  ”ˆž to + 30dB', 'Max. input level: +22dBu']], ['Link', ['Connector: XLR connector']], ['Loudspeaker system data', ['Frequency response: 65Hz to 20kHz', 'Crossover frequency: 2.4kHz', 'Sound pressure level: max. 125dB SPL @ 1m', 'Limiter: Optical', 'Dynamic equalizer: Processor-controlled']], ['Equalizer', ['High: 12kHz/-15dB', 'Low: 80Hz/-5dB']], ['Power supply:', []], ['Voltage (Fuses):', ['USA/Canada: 120V, 60Hz (T 6.3 A H 250V)', 'UK/Australia: 240V, 50Hz (T 3.15 A H 250V)', 'Europe: 230V, 50Hz (T 3.15 A H 250V)', 'Japan: 100V, 50-60Hz (T 6.3 A H 250V)', 'Power consumption max.: 600W', 'Mains connection: Standard IEC connector', 'Dimensions (HxWxD) 21.7"" x 13.6"" x 10.6"", 550mm x 345mm x 270mm', 'Weight: 31.9lb./14.5kg.']]]"
QSC E215-BK Dual 15” Passive Speaker,https://guitarcenter.com/QSC/E215-BK-Dual-15-Passive-Speaker.gc,999.99,51500000000254517,"[['Speaker Configuration\t\t', ['\tActive/passive:\tPassive', '\tType:\t2-Way full range', '\tLF driver:\t15""', '\tMF driver:\tNot applicable', '\tHF driver:\t2.8""']], ['Power Capacity\t\t', ['\t8 Ohms program/peak:\tNot applicable', '\t4 Ohms program/peak:\t1000W/4000W', '\tIncluded power amp:\tNo']], ['Audio\t\t', ['\tFrequency response:\t39 Hz - 20 kHz', '\tCoverage pattern:\t90° x 75°', '\tMax SPL:\t134 dB']], ['Inputs\t\t', ['SPEAKON:\t1']], ['Outputs\t\t', ['SPEAKON:\t1']], ['Enclosure\t\t', ['Width:\t16.5""', '\tHeight:\t44.3""', '\tDepth:\t18.3""', '\tWeight:\t108 lb.']]]"
Mackie SRM350v3 1000W High-Definition Portable Powered Loudspeaker,https://guitarcenter.com/Mackie/SRM350v3-1000W-High-Definition-Portable-Powered-Loudspeaker.gc,449.99,51396555909957798213,"[['Raw Specs', ['LF Driver Size: 10""', 'HF Driver Size: 1.4""', 'LF Driver Power Amp: 400W RMS, Class D', 'HF Driver Power Amp: 100W RMS, Class AB', 'Total Power: 500W (1000W peak)', 'Frequency Range (-10dB): 50Hz-23kHz', 'Crossover Frequency: 3kHz', 'Maximum Peak SPL: 126dB SPL', 'Horizontal Coverage Angle: 90 Degrees', 'Vertical Coverage Angle: 80 Degrees', 'Enclosure Material: Polypropylene', 'Mounting Options: Floor, Pole, Fly', 'Inputs: 2 x Combo (TRS/XLR), 1 x RCA', 'Outputs: 1 x XLR (Thru)', 'Height: 20.8""', 'Width: 13.1""', 'Depth: 13.2""', 'Weight: 23 lbs.']]]"
Peavey Dark Matter DM 112 Powered Speaker,https://guitarcenter.com/Peavey/Dark-Matter-DM-112-Powered-Speaker.gc,329.94,51423676119977836307,"[['Raw Specs', ['Two-way bi-amplified powered speaker system', '12"" heavy-duty woofer', 'DX14 compression driver, with 1.4"" titanium diaphragm', 'Fan cooled for maximum reliability', 'Exclusive Quadratic Throat Waveguide technology, 110 by 80 degree coverage', 'XLR/1/4"" TRS input', 'A Mic/Line switch provides for two different gain settings', 'XLR output', 'Rugged plastic injection-molded trapezoidal enclosure', 'Cabinet has rear corner angled sides for floor monitor use', 'Full-coverage perforated steel grilles with powder coat finish', 'Pole mount molded-in for 1 3/8"" diameter poles']]]"
"Behringer EUROLIVE VS1220 600W 12"" PA Speaker",https://guitarcenter.com/Behringer/EUROLIVE-VS1220-600W-12-PA-Speaker.gc,148.00,51274741933654111296,"[['Raw Specs', ['Type: 2-way Full-Range Loudspeaker', 'Continuous Power: 150W', 'Peak Power: 600W', 'Frequency Response: 60Hz-20kHz', 'Impedance: 8 Ohms', 'Sound Pressure Level (SPL): 93 dB (Full Space, 1 Watt @ 1 meter)', 'Dispersion:  80 x 40', 'Crossover Frequency: 3.5kHz', 'Dimensions (W x H x D): 14.6"" x 23.6 x 16.9"" (370 x 600 x 430 mm)', 'Weight: 37.7 lb. (17.1kg)']]]"
Mackie SRM-650 1600W 15 HD Powered Loudspeaker,https://guitarcenter.com/Mackie/SRM-650-1600W-15-HD-Powered-Loudspeaker.gc,749.99,51374271822134767250,"[['Acoustic Performance:', ['Frequency Response (-3 dB): 50 Hz-17 kHz', 'Frequency Response (-10 dB): 39 Hz-20 kHz', 'Max peak SPL: 133dB', 'Crossover Point: 3kHz', 'Dispersion [H x V]: 90 Ì x 50 Ì']], ['High-Frequency Section', ['Voice Coil Diameter: 1""', 'Horn Entry Diameter: 1.4""', 'Diaphragm Material: Titanium', 'Magnet Material: Ferrite']], ['Low-Frequency Section', ['Woofer Diameter: 15""', 'Voice Coil Diameter: 3.0""', 'Diaphragm Material: Paper', 'Magnet Material: Ferrite']], ['Power Amplifiers', ['System Power Amplification', 'Rated Power: 800W RMS, 1600W peak']], ['Low Frequency Power Amplifier', ['Rated Power: 400W RMS, 800W peak', 'Rated THD: < 1%', 'Cooling: Convection', 'Design: Class D']], ['High Frequency Power Amplifier', [' Rated Power: 400W RMS, 800W peak', 'Rated THD: < 1%', 'Cooling: Convection', 'Design: Class D']]]"
RCF Art 712-A MK4 12 in. Active 2-Way Speaker,https://guitarcenter.com/RCF/Art-712-A-MK4-12-in-Active-2-Way-Speaker.gc,699.00,51500000000136421,"[['Speaker Configuration\t\t', ['\tActive/passive:\tActive', '\tType:\t2-way', '\tLF driver:\t12 in.', '\tMF driver:\tNot applicable', '\tHF driver:\t1 in.']], ['Power\t\t', ['\tAmplifier class:\tD', '\tWattage:\t700W RMS/1400W peak', '\tMixer/preamp:\tNo']], ['Audio', ['\t\t\tFrequency response:\t50Hz–20KHz', '\tCoverage pattern:\t90° x 60°', '\tMax SPL:\t129dB']], ['Inputs', ['\t\t\tXLR:\t1', '\tTRS:\tNot applicable', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Outputs', ['\t\t\tXLR:\t1', '\tTRS:\tNot applicable', '\tTS:\tNot applicable', '\tRCA:\tNot applicable', '\tSPEAKON:\tNot applicable']], ['Enclosure', ['\t\t\tCabinet material:\tMolded', '\tWidth:\t15.2 in.', '\tHeight:\t25 in.', '\tDepth:\t14.2 in.', '\tWeight:\t39.6 lb.']]]"
Behringer Eurolive B115D 2-Way Active PA Speaker,https://guitarcenter.com/Behringer/Eurolive-B115D-2-Way-Active-PA-Speaker.gc,348.00,51336494212814704525,"[['Raw Specs', ['Power Output Low-frequency range: 700W', 'High-frequency range: 300W', 'Audio Inputs XLR (servo-balanced)', 'Sensitivity: -36dBu to 0dBu', 'Input impedance: 14k ohms', '1/4"" TRS jack (servo-balanced)', 'Sensitivity: -36dBu to 0dBu', 'Input impedance: 14k ohms', 'Wireless System', 'Connector: USB 3.0', 'Frequency band: 2.4GHz', 'Frequency Response: 20Hz - 20kHz (+0/2.5dB)', 'Range: Max. 80m (line of sight)', 'Audio Outputs Mix', 'XLR, balanced', 'Level Control Input trim: -ˆž to +36dB', 'Max. input level: 18dBu', 'Frequency Response 45Hz to 20kHz', 'Crossover Frequency 2.2kHz', 'Limiter Optical', 'Dynamic equalizer: processor-controlled', 'EQ Section High: +/-15 dB @ 12kHz', 'Low: +/-15 dB @ 80Hz', 'Power Supply 120V, 60Hz (T6.3 A H 250 V)', 'Consumption: max. 110W', 'Mains: Standard IEC receptacle', 'Dimensions (HxWxD) 28.1 x 16.8 x 12.3"" (713 x 427 x 313mm)', 'Weight 38.9 lb (17.7 kg)']]]"
